Install_Dates,campaign_id,Country,installs,spends
2020-05-02,159854,UK,29.0,14.18
2020-03-28,788477,JP,3.0,0.84
2020-05-12,22083,CA,10.0,7.59
2020-05-08,792410,PH,23.0,0.44
2020-05-17,19115,FI,2.0,0.22
2020-05-03,794235,SV,5.0,0.02
2020-05-04,19115,NO,1.0,0.23
2020-05-15,90619,DK,2.0,2.02
2020-04-26,94692,UA,119.0,31.93
2020-05-17,789292,PL,155.0,35.39
2020-04-19,790778,UA,292.0,28.99
2020-03-22,786627,BR,458.0,38.0
2020-05-06,22083,US,33.0,34.91
2020-05-18,19115,ES,14.0,7.47
2020-04-18,793773,MM,0.0,0.08
2020-05-07,791542,UK,52.0,23.49
2020-03-22,788563,KR,10.0,1.9
2020-05-15,787225,DE,50.0,13.64
2020-03-26,90619,DE,126.0,178.73
2020-05-02,791631,US,190.0,210.21
2020-05-18,93101,KR,7.0,0.73
2020-04-18,787935,GE,6.0,0.31
2020-04-21,794235,YE,7.0,0.04
2020-05-01,787274,DE,78.0,31.13
2020-04-17,791179,UA,9.0,3.31
2020-04-04,791872,US,12.0,12.84
2020-05-09,22083,FR,4.0,8.59
2020-05-02,89917,AU,7.0,27.2
2020-05-04,19115,CZ,8.0,1.39
2020-05-04,786995,CH,19.0,15.81
2020-05-08,19115,RO,19.0,4.5
2020-05-18,794235,VE,77.0,0.6
2020-04-18,792342,UZ,0.0,3.06
2020-03-28,786843,BY,197.0,6.86
2020-04-25,792410,UZ,158.0,3.82
2020-04-11,788709,KZ,42.0,11.85
2020-03-30,792192,UZ,557.0,14.08
2020-03-22,160483,JP,8.0,4.4
2020-05-12,794235,JO,3.0,0.02
2020-03-26,161666,PL,60.0,4.72
2020-04-28,794235,BZ,3.0,0.02
2020-03-26,19115,DK,6.0,3.23
2020-04-26,159253,DE,7.0,4.88
2020-04-01,94578,SK,12.0,0.28
2020-04-21,19115,HU,4.0,0.23
2020-03-29,95842,US,84.0,201.76
2020-05-03,19115,CH,1.0,4.84
2020-04-27,791763,US,35.0,29.32
2020-04-14,786589,BR,250.0,18.05
2020-05-03,22083,UK,2.0,2.31
2020-03-24,19115,IT,20.0,5.54
2020-04-11,788931,MD,144.0,16.01
2020-05-01,803170,RU,78.0,43.52
2020-04-10,803588,RU,191.0,18.94
2020-04-17,160483,TW,15.0,15.02
2020-05-09,93687,NZ,4.0,23.95
2020-04-25,790437,RU,1.0,0.14
2020-04-18,92368,HK,0.0,1.91
2020-04-26,22083,JP,1.0,2.26
2020-03-22,158583,DE,12.0,3.9
2020-04-03,788948,MD,39.0,1.17
2020-04-14,19115,PL,57.0,15.92
2020-03-18,90262,CA,13.0,0.82
2020-03-25,161666,PT,15.0,1.2
2020-04-27,159854,FR,7.0,1.48
2020-03-20,22083,UNKNOWN,0.0,0.47
2020-04-22,90133,BY,92.0,0.93
2020-05-15,19115,DE,40.0,43.91
2020-05-18,787733,FR,1.0,0.27
2020-04-16,787170,CZ,196.0,36.37
2020-04-01,790034,RU,3524.0,511.92
2020-04-16,159253,DK,1.0,0.98
2020-04-15,22083,IN,7.0,0.03
2020-05-01,91502,FI,14.0,1.36
2020-03-22,791951,US,94.0,31.07
2020-05-13,22083,NL,4.0,5.14
2020-05-18,791522,UK,54.0,23.39
2020-04-01,788761,KZ,43.0,1.4
2020-04-18,22083,SA,8.0,0.36
2020-04-06,789191,PH,23.0,0.68
2020-05-08,19115,RU,1528.0,431.0
2020-04-22,159253,AT,6.0,2.91
2020-04-22,19115,TW,1.0,0.52
2020-05-13,90619,UN,0.0,0.02
2020-05-06,792410,AM,61.0,1.22
2020-04-13,788109,IL,5.0,0.35
2020-05-14,786530,AU,1.0,0.58
2020-04-28,792410,PY,105.0,2.22
2020-04-09,94530,SK,7.0,1.97
2020-05-01,19115,BE,10.0,5.25
2020-04-18,793773,LY,0.0,0.06
2020-04-29,794235,NI,7.0,0.04
2020-03-28,792044,US,26.0,0.24
2020-04-30,788839,LV,55.0,10.97
2020-04-24,19115,US,52.0,112.98
2020-03-23,160845,RU,300.0,33.19
2020-03-24,96175,RS,3.0,0.12
2020-04-06,22083,SE,0.0,0.38
2020-05-06,786714,BY,234.0,23.75
2020-04-10,93761,NZ,1.0,0.06
2020-05-11,794235,DZ,37.0,0.18
2020-03-26,158583,AT,3.0,1.0
2020-04-21,19115,FR,3.0,2.35
2020-04-13,786565,AU,2.0,0.8
2020-03-21,161527,UA,7.0,0.7
2020-04-25,95525,UK,40.0,49.85
2020-04-18,793773,AL,0.0,0.01
2020-05-03,19115,AT,2.0,0.4
2020-03-29,91391,DK,8.0,0.57
2020-04-09,789528,RO,94.0,10.63
2020-04-21,794235,TJ,3.0,0.02
2020-04-10,790653,SK,5.0,0.5
2020-04-20,19115,IS,1.0,3.31
2020-05-08,161271,UA,268.0,24.32
2020-04-05,93806,PL,71.0,23.74
2020-04-09,90348,CH,8.0,21.56
2020-03-18,19115,QA,1.0,0.04
2020-03-25,19115,HR,10.0,0.81
2020-04-23,22083,KR,0.0,0.91
2020-05-04,790003,RU,1.0,0.21
2020-03-18,90619,UN,0.0,0.07
2020-03-28,92926,KR,7.0,23.32
2020-04-29,788636,KZ,18.0,1.6
2020-03-29,19115,RU,1197.0,286.1
2020-04-14,19115,TW,2.0,2.04
2020-04-14,159253,AT,5.0,1.75
2020-05-13,159854,IT,12.0,1.47
2020-03-30,788390,IT,7.0,0.3
2020-05-03,789721,RU,1705.0,297.44
2020-04-24,794235,AL,4.0,0.02
2020-05-18,160845,RU,1534.0,305.9
2020-04-16,19115,US,36.0,57.45
2020-05-13,794235,BW,4.0,0.03
2020-04-08,19115,BE,15.0,3.08
2020-04-17,95525,UK,16.0,12.93
2020-03-27,789100,PH,671.0,71.47
2020-05-02,794235,TN,6.0,0.02
2020-04-19,91461,FI,5.0,15.84
2020-05-13,794235,CY,3.0,0.02
2020-05-16,792410,MX,29.0,0.6
2020-04-17,792342,GE,0.0,0.03
2020-04-21,786565,AU,1.0,0.4
2020-04-13,19115,FR,7.0,1.61
2020-05-13,19115,QA,1.0,0.04
2020-03-24,96175,UZ,70.0,0.96
2020-04-08,788019,GE,36.0,1.06
2020-04-08,787907,UK,1.0,0.19
2020-03-29,161271,UA,125.0,11.5
2020-04-24,794235,LY,5.0,0.02
2020-05-04,19115,HR,5.0,0.63
2020-04-29,93806,PL,141.0,65.48
2020-05-06,92607,IT,53.0,23.41
2020-04-07,19115,AU,1.0,0.18
2020-05-16,794235,PR,3.0,0.03
2020-05-02,789528,RO,1.0,0.06
2020-03-24,19115,AT,6.0,2.85
2020-03-25,158780,IE,1.0,0.2
2020-04-22,786589,BR,6.0,0.65
2020-05-06,94628,TW,3.0,2.4
2020-05-03,19115,IT,6.0,0.83
2020-05-14,789616,RU,16.0,2.72
2020-03-24,19115,CH,2.0,0.66
2020-05-08,95842,US,30.0,58.91
2020-04-02,159253,DE,16.0,3.35
2020-04-13,19115,HU,6.0,0.63
2020-05-05,19115,DK,7.0,2.33
2020-04-10,92368,HK,0.0,0.68
2020-04-11,89985,UN,0.0,0.53
2020-04-17,790437,RU,5.0,0.75
2020-04-23,788070,ID,0.0,0.02
2020-04-25,160483,TW,9.0,5.27
2020-04-19,788931,MD,3.0,0.28
2020-04-14,90133,BY,63.0,0.81
2020-03-27,791927,US,41.0,50.16
2020-04-22,19115,PL,49.0,21.86
2020-04-29,22083,BR,4.0,0.52
2020-04-02,19115,PH,13.0,0.62
2020-04-08,91502,FI,2.0,0.27
2020-05-10,790034,RU,246.0,35.08
2020-04-24,787170,CZ,59.0,8.35
2020-04-24,159253,DK,5.0,2.25
2020-03-20,19115,DE,69.0,55.51
2020-04-09,159854,UK,4.0,1.23
2020-05-07,790678,TW,1.0,0.29
2020-05-15,794235,SR,1.0,0.02
2020-04-26,792410,VN,215.0,4.74
2020-05-01,789909,RU,242.0,30.66
2020-05-14,794235,LB,160.0,1.26
2020-04-24,787481,DE,9.0,3.65
2020-04-04,93546,NL,0.0,0.83
2020-03-21,790523,RU,375.0,59.86
2020-05-08,90039,BE,9.0,8.66
2020-04-02,803287,BE,2.0,1.07
2020-03-28,790629,SK,26.0,1.82
2020-04-02,789016,NO,7.0,1.3
2020-03-23,19115,ES,21.0,3.11
2020-04-02,94692,UA,314.0,125.55
2020-05-17,792410,CG,3.0,0.06
2020-05-03,788298,IT,211.0,31.4
2020-04-11,790778,UA,259.0,30.27
2020-04-04,803287,CA,4.0,2.89
2020-05-12,19115,SE,3.0,1.43
2020-03-22,19115,FI,5.0,3.71
2020-03-20,90619,DK,1.0,1.27
2020-03-25,19115,NO,3.0,1.11
2020-05-10,794235,GT,3.0,0.02
2020-04-28,791872,US,1.0,1.21
2020-04-09,89917,AU,0.0,0.2
2020-04-01,96175,GE,10.0,0.09
2020-04-20,792410,AR,113.0,1.64
2020-04-03,789587,RO,11.0,0.36
2020-04-02,786955,CA,24.0,4.32
2020-04-25,791179,UA,9.0,1.8
2020-05-13,95040,UA,226.0,44.56
2020-03-23,93101,KR,7.0,0.74
2020-04-30,790465,RU,1.0,0.13
2020-04-29,794235,DO,4.0,0.02
2020-04-09,791631,US,99.0,95.17
2020-04-08,787274,DE,113.0,57.37
2020-04-10,787935,GE,198.0,14.56
2020-03-22,161666,PH,15.0,1.12
2020-05-05,90619,DE,30.0,18.31
2020-04-23,792342,AR,0.0,0.04
2020-05-17,160483,JP,37.0,36.59
2020-04-19,788709,KZ,8.0,2.01
2020-05-16,788127,IN,3.0,0.1
2020-05-04,90375,CH,9.0,26.74
2020-05-14,794235,ML,4.0,0.03
2020-04-24,794235,MM,19.0,0.1
2020-03-29,19115,RO,12.0,1.39
2020-03-25,19115,CZ,58.0,15.01
2020-03-23,95659,US,2.0,1.0
2020-04-24,22083,UNKNOWN,0.0,16.04
2020-03-21,158519,UA,514.0,50.85
2020-04-20,793773,EG,0.0,0.04
2020-04-05,92356,HK,7.0,13.93
2020-05-16,794235,SZ,0.0,0.01
2020-05-12,794235,BO,3.0,0.02
2020-04-15,19115,UK,5.0,3.79
2020-04-23,22083,IT,10.0,3.09
2020-04-06,786429,AT,47.0,15.3
2020-04-16,94033,UN,0.0,0.18
2020-03-26,787847,FR,64.0,6.9
2020-03-26,791300,UA,191.0,8.18
2020-03-27,160483,KR,25.0,18.16
2020-04-04,91425,FI,12.0,11.94
2020-03-23,96175,RO,8.0,0.08
2020-04-08,94157,QA,1.0,0.22
2020-04-01,788894,LV,13.0,0.78
2020-05-02,19115,IE,4.0,2.41
2020-03-21,19115,JP,3.0,2.26
2020-04-17,19115,UA,32.0,5.03
2020-04-23,794235,LA,7.0,0.04
2020-04-24,794235,BD,49.0,0.24
2020-05-05,161569,US,9.0,10.05
2020-05-17,90619,AT,5.0,4.21
2020-04-21,794235,PK,77.0,0.38
2020-03-25,92708,JP,0.0,0.38
2020-05-09,794235,KG,5.0,0.03
2020-04-26,794235,EC,3.0,0.02
2020-05-13,794235,MD,9.0,0.08
2020-04-06,787262,DE,16.0,8.64
2020-04-26,792410,TR,41.0,0.82
2020-04-27,92551,IE,2.0,3.52
2020-04-14,788583,KR,1.0,0.28
2020-03-27,791401,UA,54.0,2.16
2020-04-16,803393,UA,3.0,0.45
2020-03-22,19115,BE,2.0,0.63
2020-03-30,19115,US,41.0,66.22
2020-05-09,794235,AL,2.0,0.01
2020-04-02,90464,CZ,56.0,37.63
2020-05-02,160845,RU,2190.0,526.85
2020-05-18,803137,US,19.0,52.13
2020-04-18,789721,RU,277.0,50.61
2020-04-13,786714,BY,303.0,26.92
2020-03-24,158583,NZ,25.0,13.0
2020-03-20,19115,CA,1.0,0.66
2020-04-28,159854,IT,45.0,7.77
2020-05-17,794235,ZA,1.0,0.01
2020-03-21,158780,IL,1.0,0.1
2020-03-28,159253,AT,10.0,2.92
2020-05-16,794235,TD,1.0,0.01
2020-03-28,19115,TW,7.0,12.04
2020-04-15,19115,RU,376.0,89.13
2020-05-14,794235,HN,8.0,0.07
2020-04-14,92926,KR,22.0,38.13
2020-05-08,22083,KR,0.0,2.64
2020-04-19,790003,RU,86.0,17.93
2020-04-10,19115,AT,5.0,1.43
2020-03-26,19115,IS,1.0,0.21
2020-04-21,92607,IT,53.0,22.89
2020-05-14,93806,PL,70.0,25.11
2020-03-27,90430,CH,1.0,0.23
2020-04-15,161271,UA,670.0,63.96
2020-03-22,787907,UK,38.0,6.59
2020-03-26,789575,RO,1.0,0.03
2020-05-09,794235,LY,6.0,0.04
2020-04-19,19115,HR,4.0,1.1
2020-03-27,19115,FR,69.0,37.37
2020-05-11,791854,US,29.0,62.25
2020-03-27,788982,MX,123.0,3.69
2020-05-03,93761,NZ,3.0,8.44
2020-05-14,791156,UA,82.0,50.58
2020-03-23,158519,RU,352.0,22.32
2020-04-30,792410,MX,54.0,1.08
2020-04-09,92847,JP,2.0,1.27
2020-05-18,794235,TN,39.0,0.3
2020-03-23,158780,KZ,1.0,0.03
2020-04-26,788078,ID,125.0,3.08
2020-05-04,788931,MD,1.0,0.05
2020-03-22,803170,RU,37.0,24.94
2020-05-10,160483,TW,3.0,1.15
2020-03-27,158780,MY,2.0,0.26
2020-04-16,93687,NZ,3.0,7.14
2020-04-25,788531,KR,1.0,1.26
2020-03-29,788794,KZ,319.0,15.9
2020-04-20,92440,HR,17.0,10.45
2020-04-24,790549,RU,52.0,2.63
2020-04-20,19115,DK,6.0,3.72
2020-03-27,19115,HU,11.0,0.85
2020-05-10,789436,PL,5.0,0.96
2020-04-29,789616,RU,18.0,3.19
2020-04-23,95842,US,27.0,54.76
2020-04-10,19115,CH,9.0,3.95
2020-04-10,92412,HR,37.0,19.35
2020-04-18,19115,IT,11.0,3.8
2020-05-07,786589,BR,1.0,0.06
2020-04-21,94628,TW,7.0,4.36
2020-04-06,19115,DE,93.0,70.64
2020-04-25,790034,RU,408.0,56.99
2020-04-09,787733,FR,104.0,22.13
2020-03-22,91502,FI,8.0,0.57
2020-04-26,794235,AO,2.0,0.02
2020-05-14,22083,BR,0.0,0.96
2020-04-16,94033,PL,80.0,35.92
2020-05-13,794235,ES,1.0,0.01
2020-05-07,19115,PL,66.0,20.56
2020-03-27,161666,RO,4.0,0.24
2020-03-28,90133,BY,31.0,0.54
2020-03-24,158780,BR,513.0,77.25
2020-04-06,90619,DK,4.0,2.8
2020-04-11,19115,NO,4.0,1.41
2020-04-08,19115,FI,14.0,3.72
2020-05-01,792410,CG,16.0,0.3
2020-04-18,788298,IT,5.0,1.26
2020-04-09,19115,ES,104.0,17.03
2020-04-14,791542,UK,176.0,64.05
2020-05-18,794235,TT,4.0,0.03
2020-04-23,90039,BE,7.0,6.84
2020-04-18,19115,KR,1.0,3.58
2020-04-18,790592,SK,86.0,13.35
2020-05-09,787481,DE,1.0,0.5
2020-04-29,794235,LB,27.0,0.13
2020-03-27,788454,JP,6.0,1.53
2020-03-24,22083,RU,0.0,0.73
2020-05-17,789909,RU,6.0,0.91
2020-05-11,792410,VN,68.0,1.34
2020-04-22,790678,TW,9.0,7.62
2020-03-23,159854,UK,3.0,1.25
2020-04-22,786843,BY,3.0,0.1
2020-04-15,19115,RO,5.0,0.69
2020-05-09,794235,MM,10.0,0.05
2020-04-11,19115,CZ,31.0,9.44
2020-04-11,786995,CH,29.0,26.05
2020-04-19,90375,CH,5.0,5.2
2020-04-09,792136,US,18.0,14.4
2020-04-30,788127,IN,10.0,0.36
2020-05-04,788709,KZ,11.0,1.21
2020-03-20,96018,US,32.0,4.73
2020-04-24,794235,HU,3.0,0.02
2020-05-14,794235,HT,1.0,0.02
2020-05-01,160483,JP,9.0,5.55
2020-05-16,790728,UA,166.0,25.07
2020-04-09,93101,KR,6.0,0.43
2020-04-20,90619,DE,44.0,57.89
2020-05-14,794235,DO,11.0,0.09
2020-04-28,95040,UA,252.0,66.45
2020-05-10,791179,UA,59.0,32.03
2020-05-05,792410,AR,268.0,5.36
2020-04-30,93027,KR,13.0,16.78
2020-04-16,98067,DE,3.0,0.56
2020-04-29,94248,QA,0.0,0.29
2020-04-16,22083,FR,5.0,0.17
2020-04-23,791455,UA,36.0,7.2
2020-04-17,788894,LV,6.0,0.52
2020-05-18,19115,IE,2.0,0.61
2020-03-22,158780,IT,2.0,0.2
2020-04-13,160483,KR,51.0,39.93
2020-04-04,787112,CL,100.0,5.71
2020-04-12,791300,UA,4.0,0.21
2020-05-02,93619,NO,11.0,9.84
2020-04-19,793773,BA,0.0,0.02
2020-04-09,98067,RU,16.0,1.66
2020-04-13,93399,NL,40.0,30.73
2020-05-06,22083,UNKNOWN,0.0,16.89
2020-05-08,22083,IT,10.0,2.79
2020-03-29,19115,UK,3.0,1.17
2020-04-27,794235,BO,4.0,0.02
2020-04-12,94342,SE,0.0,0.03
2020-04-09,95659,US,32.0,60.91
2020-03-25,92492,HR,8.0,0.28
2020-03-30,803393,UA,1.0,0.1
2020-04-04,789470,PL,151.0,15.1
2020-03-28,788583,KR,104.0,30.6
2020-04-13,791401,UA,3.0,0.15
2020-05-11,792410,TR,22.0,0.48
2020-03-21,158583,HK,2.0,0.4
2020-04-24,794235,KG,7.0,0.04
2020-05-11,794235,EC,7.0,0.04
2020-04-11,92708,JP,8.0,12.55
2020-04-13,788001,GE,2.0,0.04
2020-05-01,90619,AT,9.0,4.75
2020-05-06,794235,PK,100.0,0.5
2020-04-04,803287,DE,5.0,3.8
2020-05-17,803137,UA,3.0,1.86
2020-04-10,90570,CZ,59.0,32.91
2020-04-20,161569,US,3.0,1.99
2020-04-17,790424,RU,176.0,29.85
2020-05-09,794235,BD,41.0,0.21
2020-05-08,794235,LA,3.0,0.02
2020-04-17,793773,UY,0.0,0.02
2020-05-03,91872,FR,23.0,11.93
2020-04-01,19115,UA,175.0,30.31
2020-04-07,19115,JP,2.0,2.95
2020-04-20,793773,GT,0.0,0.01
2020-03-29,787481,DE,147.0,50.63
2020-05-15,794235,RS,25.0,0.19
2020-04-13,790592,SK,91.0,15.34
2020-04-16,90039,BE,4.0,3.33
2020-05-15,794235,Unknown,0.0,0.02
2020-04-13,19115,KR,2.0,3.14
2020-04-28,22083,CA,6.0,6.46
2020-04-17,790678,TW,33.0,19.37
2020-05-15,159854,UK,33.0,16.23
2020-04-20,22083,TW,1.0,7.8
2020-05-06,22083,RU,74.0,54.6
2020-04-07,789050,NZ,12.0,1.8
2020-05-05,790778,UA,667.0,73.17
2020-04-19,792342,PH,0.0,0.08
2020-03-29,161666,IT,1.0,0.08
2020-04-07,786627,BR,5.0,0.42
2020-04-13,788298,IT,176.0,27.47
2020-04-10,787088,CH,12.0,2.94
2020-04-30,789292,PL,487.0,97.81
2020-05-14,94692,UA,82.0,26.18
2020-03-29,789602,RU,0.0,507.4631
2020-04-20,19115,NO,1.0,0.67
2020-05-02,90619,DK,0.0,0.76
2020-04-24,792410,PH,16.0,0.21
2020-04-30,19115,FI,5.0,1.61
2020-04-04,19115,SE,5.0,2.24
2020-04-25,791542,UK,48.0,19.82
2020-04-30,19115,ES,22.0,3.99
2020-04-18,22083,US,34.0,6.01
2020-04-03,95040,UA,7.0,1.29
2020-04-09,93027,KR,1.0,0.16
2020-05-03,794235,YE,4.0,0.02
2020-05-06,787935,GE,201.0,15.28
2020-04-11,90619,DE,10.0,4.04
2020-05-15,791631,US,8.0,6.98
2020-05-16,787274,DE,9.0,5.25
2020-04-30,93101,KR,4.0,0.51
2020-04-23,22083,FR,7.0,4.58
2020-04-16,791455,UA,41.0,8.4
2020-05-07,792410,UZ,753.0,18.58
2020-04-12,90375,CH,0.0,0.87
2020-04-08,788127,IN,7.0,0.21
2020-04-17,786843,BY,17.0,0.94
2020-04-20,19115,CZ,7.0,2.63
2020-04-20,786995,CH,16.0,27.22
2020-04-24,19115,RO,17.0,3.55
2020-04-30,794235,VE,26.0,0.12
2020-04-07,160483,JP,15.0,7.19
2020-04-28,794235,JO,2.0,0.01
2020-05-14,803255,UA,1.0,0.11
2020-04-11,93596,NO,17.0,13.23
2020-04-05,93295,KZ,4.0,0.53
2020-04-19,94342,SE,1.0,2.09
2020-05-09,22083,CH,0.0,2.31
2020-05-09,19115,UK,3.0,4.73
2020-04-22,794235,CO,4.0,0.02
2020-05-13,794235,MK,8.0,0.06
2020-04-24,788248,IN,0.0,9.22
2020-04-30,95659,US,23.0,64.51
2020-05-09,794235,KH,4.0,0.02
2020-04-11,790391,RU,17.0,3.75
2020-04-01,22083,NULL,0.0,0.4069
2020-04-19,791300,UA,1.0,0.08
2020-04-27,787112,CL,230.0,23.7
2020-04-19,787847,FR,1.0,0.1
2020-04-06,93619,NO,1.0,0.08
2020-03-20,19115,IE,1.0,0.34
2020-05-16,94157,QA,1.0,5.15
2020-04-18,160483,KR,22.0,17.93
2020-05-17,794235,PE,4.0,0.02
2020-05-08,94033,UN,0.0,0.28
2020-05-18,786429,AT,2.0,0.97
2020-04-18,93399,NL,26.0,27.12
2020-05-14,794235,BJ,2.0,0.02
2020-03-23,161666,QA,9.0,1.08
2020-05-14,794235,CD,2.0,0.02
2020-04-07,90619,AT,6.0,2.51
2020-05-10,794235,EG,32.0,0.17
2020-05-11,794235,MA,5.0,0.02
2020-03-20,19115,HK,2.0,0.73
2020-05-01,19115,JP,1.0,0.5
2020-05-07,19115,UA,80.0,14.14
2020-03-27,91872,FR,7.0,4.48
2020-04-11,161569,US,65.0,45.06
2020-04-22,790424,RU,3.0,0.43
2020-03-27,93355,LT,3.0,0.13
2020-05-16,789259,PL,105.0,21.19
2020-04-22,794235,BA,2.0,0.01
2020-04-27,789470,PL,2.0,0.2
2020-04-17,788408,IT,1.0,0.09
2020-03-30,787456,DE,4.0,0.34
2020-04-20,92708,JP,14.0,34.28
2020-05-13,22083,DE,5.0,4.51
2020-05-10,19115,TW,2.0,1.98
2020-05-09,794235,IN,2.0,0.02
2020-04-01,158583,US,3.0,1.75
2020-04-24,19115,RU,932.0,233.59
2020-04-06,803287,SE,1.0,0.62
2020-05-13,794235,OM,3.0,0.02
2020-05-06,22083,SA,10.0,2.53
2020-03-20,792160,UZ,75.0,0.8
2020-03-23,158583,BE,13.0,4.45
2020-05-12,792410,PY,39.0,0.8
2020-04-26,786530,AU,39.0,24.19
2020-03-29,158583,TW,1.0,0.5
2020-05-08,19115,US,22.0,47.0
2020-04-19,788127,--,0.0,0.02
2020-05-11,794235,NI,5.0,0.02
2020-03-25,19115,NZ,4.0,2.04
2020-04-07,95464,UK,37.0,31.42
2020-05-16,19115,BE,2.0,0.89
2020-04-18,786714,BY,529.0,55.57
2020-04-06,160845,RU,585.0,72.29
2020-04-13,789721,RU,158.0,27.32
2020-05-06,792410,GE,4.0,0.1
2020-04-30,92847,JP,20.0,31.8
2020-05-03,19115,FR,10.0,6.74
2020-04-29,794235,DZ,28.0,0.14
2020-05-07,95525,UK,22.0,31.12
2020-03-19,93375,MX,10.0,0.09
2020-05-14,794235,MY,1.0,0.01
2020-04-12,803472,US,2.0,2.5
2020-04-10,92607,IT,5.0,2.25
2020-03-26,158583,FR,16.0,3.95
2020-04-07,788044,HR,7.0,1.23
2020-05-02,786918,BY,0.0,0.15
2020-04-12,19115,HR,5.0,2.14
2020-04-03,19115,QA,1.0,0.04
2020-04-24,161271,UA,58.0,3.21
2020-05-03,19115,HU,23.0,2.99
2020-05-14,159253,DE,3.0,3.84
2020-04-11,19115,DK,16.0,6.71
2020-05-16,794235,SO,10.0,0.1
2020-03-19,788099,IL,14.0,0.51
2020-04-13,19115,IT,4.0,0.54
2020-04-21,22083,UK,4.0,4.21
2020-04-08,93261,KZ,28.0,3.5
2020-04-10,94628,TW,3.0,1.24
2020-05-13,791763,US,68.0,59.54
2020-04-16,95842,US,9.0,8.01
2020-03-28,160483,TW,3.0,2.11
2020-04-13,786671,BR,42.0,1.67
2020-03-27,803588,RU,308.0,24.88
2020-03-19,96175,CO,7.0,0.15
2020-05-16,803170,RU,100.0,51.0
2020-04-11,92440,HR,1.0,0.07
2020-04-06,92097,FR,0.0,0.62
2020-05-06,92368,HK,0.0,0.76
2020-04-14,788531,KR,20.0,40.65
2020-03-18,94405,SE,19.0,4.81
2020-04-23,93687,NZ,6.0,15.56
2020-04-01,19115,PL,57.0,13.03
2020-03-18,92340,GR,2.0,0.01
2020-03-18,788948,MD,13.0,0.26
2020-05-14,22083,JP,2.0,4.67
2020-05-10,90133,BY,21.0,0.35
2020-05-13,159854,FR,22.0,5.51
2020-03-29,159253,DK,2.0,1.39
2020-04-30,787733,FR,4.0,0.99
2020-04-14,790034,RU,332.0,41.04
2020-03-24,161666,TH,25.0,2.0
2020-04-08,90464,UN,0.0,0.08
2020-05-02,19115,DE,43.0,39.11
2020-04-27,22083,NL,3.0,6.37
2020-05-13,794235,MQ,1.0,0.01
2020-05-16,91502,FI,23.0,2.79
2020-04-15,786357,AE,0.0,0.07
2020-03-22,95394,UA,49.0,0.9
2020-04-07,791951,US,7.0,2.4
2020-05-03,22083,US,7.0,136.39
2020-04-13,91425,UN,0.0,0.05
2020-05-15,19115,ES,22.0,7.29
2020-05-10,791542,UK,44.0,14.36
2020-03-21,788563,KR,18.0,3.42
2020-05-18,787225,DE,126.0,41.41
2020-05-09,792410,PH,21.0,0.4
2020-03-18,19115,SE,1.0,0.4
2020-05-16,19115,FI,2.0,2.23
2020-05-18,90619,DK,0.0,1.71
2020-04-29,94692,UA,109.0,38.84
2020-05-16,789292,PL,75.0,23.65
2020-03-21,786627,BR,184.0,10.55
2020-04-20,790778,UA,730.0,102.27
2020-04-21,22083,RU,84.0,341.6
2020-05-05,22083,TW,5.0,4.27
2020-04-30,159854,UK,4.0,1.42
2020-04-01,788477,JP,29.0,8.12
2020-05-13,22083,CA,2.0,6.12
2020-03-26,791913,US,0.0,2.4
2020-03-27,19115,KR,16.0,16.79
2020-04-15,787481,DE,160.0,62.76
2020-04-12,788709,KZ,56.0,16.41
2020-03-29,792192,UZ,417.0,10.45
2020-04-29,803255,UA,4.0,0.9
2020-05-13,794235,JO,42.0,0.34
2020-03-21,160483,JP,4.0,2.2
2020-03-25,161666,PL,29.0,2.32
2020-05-05,19115,CZ,3.0,0.74
2020-05-05,786995,CH,12.0,16.73
2020-05-15,794235,VE,56.0,0.44
2020-05-09,19115,RO,5.0,1.79
2020-04-01,786843,BY,297.0,10.36
2020-04-21,792342,UZ,0.0,0.06
2020-04-22,792410,UZ,154.0,3.08
2020-05-08,22083,FR,6.0,6.83
2020-04-30,89917,AU,18.0,50.65
2020-03-25,90619,DE,124.0,184.53
2020-04-30,791631,US,104.0,86.66
2020-05-15,93101,KR,4.0,1.08
2020-04-30,787274,DE,78.0,30.31
2020-04-21,787935,GE,1.0,0.03
2020-04-14,791179,UA,98.0,39.3
2020-05-03,93399,NL,20.0,34.67
2020-05-02,786429,AT,50.0,39.4
2020-05-18,786972,CH,49.0,33.69
2020-04-30,94157,QA,2.0,2.1
2020-05-03,160483,KR,11.0,9.82
2020-04-06,19115,IE,4.0,1.08
2020-05-14,794235,GR,7.0,0.06
2020-04-23,790709,TW,1.0,0.4
2020-05-12,787112,CL,10.0,1.07
2020-04-24,793773,PK,0.0,0.02
2020-04-24,794235,KH,7.0,0.04
2020-05-09,803115,DE,4.0,2.77
2020-05-15,95659,US,51.0,53.07
2020-05-07,794235,CO,6.0,0.04
2020-04-24,19115,UK,3.0,0.95
2020-04-21,793773,BD,0.0,0.02
2020-04-16,22083,IT,5.0,0.35
2020-04-18,793773,LA,0.0,0.04
2020-04-24,22083,CH,2.0,1.3
2020-05-04,94342,SE,22.0,29.35
2020-05-02,787262,DE,1.0,0.6
2020-05-05,92708,JP,23.0,53.08
2020-04-28,22083,DE,16.0,14.35
2020-04-15,804309,US,0.0,0.2
2020-04-01,788408,IT,115.0,10.35
2020-05-07,794235,BA,4.0,0.02
2020-04-05,93399,UN,0.0,0.04
