Install_Dates,source_type,Country,installs
2020-05-06,Organic,SD,3.0
2020-04-26,Paid,DE,45.0
2020-04-09,Organic,BF,1.0
2020-04-24,Paid,LB,26.0
2020-03-22,Organic,SE,10.0
2020-04-13,Paid,DK,5.0
2020-05-04,Paid,AT,1.0
2020-03-22,Paid,UA,155.0
2020-04-04,Organic,MA,2.0
2020-05-16,Organic,GY,1.0
2020-04-04,Organic,AZ,30.0
2020-03-19,Organic,PY,4.0
2020-04-30,Organic,ZA,3.0
2020-04-01,Paid,NL,1.0
2020-05-11,Organic,DE,128.0
2020-04-08,Paid,SE,7.0
2020-04-02,Paid,KR,37.0
2020-05-12,Paid,EG,23.0
2020-04-08,Organic,UA,453.0
2020-04-22,Paid,US,1.0
2020-04-08,Paid,UA,105.0
2020-04-13,Paid,CZ,243.0
2020-03-21,Organic,GF,2.0
2020-04-06,Organic,VE,5.0
2020-04-24,Paid,SK,3.0
2020-03-28,Paid,NL,1.0
2020-05-17,Paid,ID,12.0
2020-04-18,Organic,MX,7.0
2020-05-02,Organic,BY,120.0
2020-04-07,Organic,MY,17.0
2020-05-01,Organic,YE,8.0
2020-04-05,Paid,KR,9.0
2020-05-08,Organic,IN,66.0
2020-03-27,Organic,RU,1417.0
2020-05-01,Organic,XK,1.0
2020-05-18,Paid,SV,8.0
2020-03-24,Paid,CA,15.0
2020-05-03,Organic,FI,11.0
2020-04-28,Paid,VN,534.0
2020-05-02,Paid,ES,25.0
2020-05-14,Paid,GM,1.0
2020-04-03,Paid,BR,7.0
2020-04-18,Organic,LV,3.0
2020-05-06,Paid,DO,3.0
2020-04-22,Paid,QA,2.0
2020-03-23,Paid,CH,2.0
2020-04-30,Paid,ZM,1.0
2020-05-09,Paid,KH,4.0
2020-03-24,Organic,JM,1.0
2020-04-15,Paid,UK,135.0
2020-05-16,Paid,PR,3.0
2020-03-24,Paid,NP,1.0
2020-04-27,Organic,TH,56.0
2020-05-11,Paid,SN,1.0
2020-04-09,Organic,CH,13.0
2020-04-24,Paid,ML,2.0
2020-04-15,Organic,CN,106.0
2020-04-26,Organic,CO,6.0
2020-04-05,Organic,WS,2.0
2020-03-29,Organic,IQ,55.0
2020-04-20,Organic,CI,1.0
2020-05-15,Paid,GU,1.0
2020-04-03,Organic,TW,14.0
2020-04-23,Paid,IN,6.0
2020-04-13,Paid,RU,384.0
2020-05-13,Paid,NI,1.0
2020-04-13,Paid,NO,3.0
2020-04-11,Paid,IR,12.0
2020-04-18,Paid,FI,8.0
2020-05-18,Organic,ES,10.0
2020-05-03,Paid,PL,255.0
2020-04-12,Paid,US,283.0
2020-04-12,Organic,OM,6.0
2020-04-23,Organic,MV,1.0
2020-04-21,Paid,SE,6.0
2020-04-30,Paid,RU,1.0
2020-04-23,Paid,KR,1.0
2020-05-04,Paid,IL,1.0
2020-05-17,Paid,FM,2.0
2020-03-20,Organic,SS,1.0
2020-05-15,Paid,LB,1.0
2020-04-22,Paid,LT,2.0
2020-05-01,Paid,PH,1.0
2020-05-13,Paid,NL,4.0
2020-04-15,Organic,AR,21.0
2020-05-16,Organic,DK,11.0
2020-04-09,Organic,AT,5.0
2020-04-01,Paid,AE,1.0
2020-04-30,Paid,TJ,1.0
2020-04-20,Organic,AU,9.0
2020-04-17,Paid,KZ,22.0
2020-04-30,Paid,DK,3.0
2020-05-09,Paid,IT,147.0
2020-04-11,Paid,CL,226.0
2020-04-20,Organic,MN,10.0
2020-05-15,Paid,IR,2.0
2020-04-30,Organic,BO,1.0
2020-05-03,Paid,UA,81.0
2020-03-23,Paid,AT,10.0
2020-04-10,Organic,BN,1.0
2020-03-22,Paid,FR,110.0
2020-03-19,Organic,SK,25.0
2020-04-16,Paid,DE,19.0
2020-03-21,Paid,MX,14.0
2020-03-26,Paid,BY,42.0
2020-04-29,Paid,LT,1.0
2020-05-08,Organic,KR,8.0
2020-05-06,Paid,UA,279.0
2020-05-17,Organic,PH,52.0
2020-04-28,Paid,TR,95.0
2020-04-28,Organic,NL,16.0
2020-05-07,Paid,JP,1.0
2020-04-15,Paid,DE,41.0
2020-04-23,Organic,AM,9.0
2020-04-18,Paid,UZ,151.0
2020-04-30,Paid,RU,2828.0
2020-04-27,Paid,MD,1.0
2020-04-09,Organic,LA,2.0
2020-04-01,Paid,TH,1.0
2020-03-19,Organic,RE,4.0
2020-05-01,Paid,RU,7.0
2020-03-18,Paid,SG,1.0
2020-04-07,Paid,FI,25.0
2020-04-30,Organic,CA,19.0
2020-05-16,Organic,EE,1.0
2020-05-10,Organic,EC,1.0
2020-03-29,Paid,CO,8.0
2020-04-02,Organic,LY,2.0
2020-04-26,Paid,IQ,1.0
2020-04-03,Paid,QA,1.0
2020-05-05,Paid,CH,9.0
2020-05-07,Paid,GE,155.0
2020-04-28,Organic,CY,2.0
2020-05-10,Paid,TW,3.0
2020-04-02,Organic,FR,56.0
2020-03-29,Paid,ID,3.0
2020-04-07,Paid,SK,99.0
2020-05-11,Paid,IE,1.0
2020-04-01,Organic,CL,5.0
2020-04-18,Organic,IT,45.0
2020-04-16,Organic,RO,29.0
2020-05-14,Paid,BO,14.0
2020-03-26,Organic,LK,1.0
2020-04-28,Organic,IR,26.0
2020-04-26,Paid,PH,7.0
2020-05-06,Paid,AM,61.0
2020-04-20,Organic,JP,13.0
2020-05-15,Paid,NL,3.0
2020-05-15,Organic,TR,22.0
2020-03-30,Paid,ID,4.0
2020-04-21,Paid,KR,2.0
2020-05-16,Organic,CU,1.0
2020-05-05,Organic,LT,7.0
2020-05-05,Paid,JP,8.0
2020-04-24,Paid,HN,1.0
2020-05-15,Paid,BW,2.0
2020-03-18,Organic,CR,3.0
2020-03-23,Organic,LU,1.0
2020-04-25,Organic,IL,13.0
2020-05-07,Paid,AU,1.0
2020-04-01,Paid,IS,1.0
2020-05-14,Organic,TJ,8.0
2020-05-04,Organic,TL,3.0
2020-05-03,Paid,IT,8.0
2020-04-12,Organic,JO,7.0
2020-04-29,Paid,DK,1.0
2020-03-30,Paid,RO,26.0
2020-04-29,Paid,EE,1.0
2020-04-02,Organic,KG,3.0
2020-04-19,Paid,EC,4.0
2020-04-26,Paid,NO,7.0
2020-04-18,Paid,BE,13.0
2020-04-25,Paid,DE,1.0
2020-04-27,Paid,US,50.0
2020-05-15,Paid,CY,1.0
2020-04-20,Organic,GE,11.0
2020-04-11,Organic,SY,12.0
2020-03-24,Organic,BZ,1.0
2020-03-26,Paid,HR,3.0
2020-04-15,Organic,GB,32.0
2020-03-22,Paid,LY,1.0
2020-04-18,Paid,MM,1.0
2020-04-28,Paid,US,8.0
2020-05-05,Paid,GE,1.0
2020-05-11,Organic,AG,1.0
2020-05-09,Organic,UZ,77.0
2020-05-01,Paid,UK,30.0
2020-04-14,Organic,PE,2.0
2020-03-18,Organic,NG,3.0
2020-03-29,Organic,AF,5.0
2020-04-16,Organic,SA,16.0
2020-05-04,Paid,CG,7.0
2020-03-26,Organic,ME,2.0
2020-03-21,Organic,BD,17.0
2020-04-11,Paid,AE,1.0
2020-04-06,Organic,SG,5.0
2020-04-30,Paid,UK,7.0
2020-05-03,Organic,BE,13.0
2020-05-18,Organic,MD,5.0
2020-03-23,Paid,PT,29.0
2020-03-22,Paid,IT,175.0
2020-05-17,Organic,TD,1.0
2020-05-02,Organic,EG,17.0
2020-05-09,Paid,FR,30.0
2020-05-13,Paid,ZA,3.0
2020-05-01,Paid,DE,94.0
2020-03-23,Paid,JP,2.0
2020-04-15,Organic,IE,4.0
2020-04-30,Paid,GA,1.0
2020-03-21,Paid,IT,2.0
2020-03-21,Paid,PS,1.0
2020-05-11,Paid,YE,1.0
2020-04-28,Paid,BD,2.0
2020-04-01,Paid,IR,16.0
2020-03-29,Organic,CZ,22.0
2020-05-08,Paid,FR,17.0
2020-05-12,Paid,BY,15.0
2020-04-12,Paid,TR,2.0
2020-04-26,Organic,ID,104.0
2020-03-20,Paid,JP,1.0
2020-05-09,Paid,MX,26.0
2020-03-29,Paid,IE,2.0
2020-03-18,Paid,AR,1.0
2020-05-06,Organic,TZ,2.0
2020-04-15,Paid,CZ,5.0
2020-04-30,Paid,KZ,24.0
2020-04-02,Paid,SE,7.0
2020-05-03,Organic,LB,14.0
2020-03-20,Paid,MA,1.0
2020-03-29,Paid,FM,1.0
2020-05-17,Paid,BA,28.0
2020-04-23,Paid,SD,1.0
2020-05-07,Paid,BG,4.0
2020-04-01,Organic,MK,2.0
2020-05-17,Paid,CO,18.0
2020-04-13,Paid,UK,11.0
2020-03-21,Organic,MM,47.0
2020-04-13,Paid,IQ,5.0
2020-05-02,Organic,HR,1.0
2020-05-07,Paid,CI,1.0
2020-03-23,Paid,GE,2.0
2020-04-02,Organic,HU,8.0
2020-03-23,Paid,IT,1.0
2020-03-22,Paid,CO,1.0
2020-05-01,Organic,SN,1.0
2020-05-15,Paid,SY,2.0
2020-03-29,Paid,IR,1.0
2020-04-07,Organic,GR,13.0
2020-04-24,Organic,PL,86.0
2020-04-10,Organic,KW,1.0
2020-03-21,Paid,JP,13.0
2020-03-28,Organic,US,154.0
2020-03-23,Organic,NI,1.0
2020-03-29,Paid,HK,5.0
2020-03-20,Paid,GE,1.0
2020-04-11,Organic,PK,17.0
2020-03-29,Organic,NO,3.0
2020-05-18,Paid,SY,2.0
2020-05-09,Paid,PL,83.0
2020-04-07,Paid,BE,15.0
2020-05-15,Organic,VN,35.0
2020-03-23,Organic,BR,106.0
2020-04-14,Paid,US,22.0
2020-05-09,Paid,LV,20.0
2020-04-15,Paid,RU,1746.0
2020-04-15,Organic,HK,2.0
2020-05-16,Organic,MR,6.0
2020-04-21,Paid,IN,769.0
2020-04-15,Paid,NO,5.0
2020-05-08,Organic,NP,2.0
2020-04-05,Paid,UZ,2.0
2020-05-08,Paid,TN,11.0
2020-03-27,Organic,UK,32.0
2020-05-18,Paid,HR,11.0
2020-05-18,Paid,TH,4.0
2020-04-19,Organic,PT,2.0
2020-04-29,Organic,PR,1.0
2020-05-11,Paid,SA,1.0
2020-04-18,Organic,KH,2.0
2020-04-16,Organic,PS,6.0
2020-04-08,Organic,PY,1.0
2020-05-12,Organic,ZA,8.0
2020-03-23,Organic,AZ,40.0
2020-04-12,Paid,NL,33.0
2020-04-30,Organic,DE,120.0
2020-04-25,Paid,BG,1.0
2020-03-19,Paid,SE,1.0
2020-04-09,Organic,KE,1.0
2020-03-25,Organic,UG,1.0
2020-03-19,Organic,UA,713.0
2020-05-16,Paid,TD,1.0
2020-03-21,Paid,KR,4.0
2020-05-16,Organic,NZ,2.0
2020-04-30,Paid,EG,25.0
2020-03-30,Paid,CZ,1.0
2020-03-29,Paid,PH,2.0
2020-04-29,Paid,ID,4.0
2020-05-08,Organic,MX,17.0
2020-05-13,Organic,BY,33.0
2020-05-18,Paid,KZ,1.0
2020-05-14,Organic,YE,5.0
2020-03-22,Paid,KR,54.0
2020-04-04,Paid,AU,8.0
2020-04-03,Organic,PA,1.0
2020-04-28,Paid,BY,1.0
2020-05-02,Organic,KZ,40.0
2020-03-20,Organic,UY,9.0
2020-04-07,Organic,DZ,11.0
2020-03-29,Paid,DK,9.0
2020-04-25,Paid,AT,7.0
2020-05-18,Organic,AE,5.0
2020-05-16,Organic,BA,2.0
2020-04-24,Organic,SD,4.0
2020-05-16,Paid,DE,15.0
2020-05-10,Organic,BG,3.0
2020-03-30,Paid,DK,2.0
2020-04-05,Organic,SE,8.0
2020-03-18,Organic,BF,2.0
2020-05-06,Paid,LB,19.0
2020-04-05,Paid,UA,153.0
2020-03-23,Organic,MA,3.0
2020-04-30,Paid,NZ,1.0
2020-04-22,Paid,AT,6.0
2020-03-18,Organic,CH,9.0
2020-05-06,Paid,ML,1.0
2020-03-24,Organic,CN,152.0
2020-05-16,Organic,CO,7.0
2020-04-24,Paid,HT,3.0
2020-04-10,Organic,IQ,67.0
2020-03-22,Paid,MM,1.0
2020-05-10,Organic,CI,1.0
2020-05-10,Paid,SY,1.0
2020-04-07,Organic,ET,1.0
2020-03-30,Paid,RU,1596.0
2020-03-20,Organic,TW,19.0
2020-05-08,Paid,FI,6.0
2020-03-23,Paid,KR,33.0
2020-03-30,Paid,NO,7.0
2020-04-23,Paid,PL,369.0
2020-04-28,Organic,ES,22.0
2020-04-01,Paid,US,138.0
2020-04-16,Organic,RU,1234.0
2020-04-06,Paid,TW,13.0
2020-04-18,Organic,IN,354.0
2020-04-15,Paid,CA,1.0
2020-04-23,Organic,FI,6.0
2020-04-06,Organic,RS,7.0
2020-05-13,Paid,ES,21.0
2020-05-18,Paid,VN,36.0
2020-04-20,Paid,IN,10.0
2020-03-20,Paid,BR,161.0
2020-05-08,Organic,LV,12.0
2020-05-04,Paid,QA,5.0
2020-04-04,Paid,CH,3.0
2020-04-24,Paid,DO,4.0
2020-04-21,Paid,KH,6.0
2020-04-07,Paid,PK,1.0
2020-04-15,Paid,PS,1.0
2020-03-19,Organic,TO,1.0
2020-03-24,Paid,UK,55.0
2020-05-09,Organic,TN,3.0
2020-05-15,Organic,TH,21.0
2020-04-21,Paid,IT,5.0
2020-04-15,Paid,RO,202.0
2020-05-11,Paid,DK,5.0
2020-04-04,Paid,AT,6.0
2020-05-10,Organic,MN,3.0
2020-04-27,Paid,IR,1.0
2020-04-23,Paid,UA,62.0
2020-05-07,Paid,CL,1.0
2020-05-11,Organic,BO,1.0
2020-04-25,Paid,AU,1.0
2020-04-19,Paid,AZ,1.0
2020-04-05,Paid,FR,104.0
2020-03-18,Organic,MO,2.0
2020-04-02,Paid,MX,7.0
2020-05-12,Paid,CM,1.0
2020-04-17,Paid,BY,43.0
2020-03-27,Paid,DE,39.0
2020-04-08,Organic,SK,37.0
2020-03-21,Organic,AL,1.0
2020-04-24,Paid,UA,281.0
2020-04-10,Paid,NZ,4.0
2020-04-18,Organic,KR,8.0
2020-05-08,Paid,TT,1.0
2020-04-29,Organic,PH,48.0
2020-04-22,Paid,VE,1.0
2020-05-18,Organic,NL,15.0
2020-03-24,Paid,DE,219.0
2020-05-03,Organic,AM,12.0
2020-05-18,Paid,TR,19.0
2020-05-09,Paid,SE,2.0
2020-04-07,Organic,GH,1.0
2020-03-20,Paid,LU,1.0
2020-05-04,Paid,LT,2.0
2020-05-14,Paid,PH,2.0
2020-05-02,Paid,NL,1.0
2020-04-14,Paid,JP,1.0
2020-04-23,Organic,HN,1.0
2020-05-12,Paid,TH,1.0
2020-03-24,Organic,AR,34.0
2020-04-26,Organic,DK,11.0
2020-03-18,Organic,AT,12.0
2020-04-14,Paid,KZ,2.0
2020-05-10,Organic,AU,7.0
2020-03-26,Paid,KZ,1.0
2020-05-10,Paid,PK,1.0
2020-03-26,Paid,DE,7.0
2020-03-24,Paid,TH,1.0
2020-05-16,Paid,JO,1.0
2020-04-26,Organic,EE,3.0
2020-04-19,Paid,TW,2.0
2020-04-26,Paid,CA,6.0
2020-04-20,Organic,EC,2.0
2020-03-28,Paid,ES,5.0
2020-03-21,Organic,LY,9.0
2020-04-25,Paid,CH,15.0
2020-04-19,Paid,GE,10.0
2020-04-20,Paid,TW,10.0
2020-05-18,Organic,CY,1.0
2020-05-08,Paid,UZ,660.0
2020-04-06,Organic,QA,1.0
2020-05-11,Paid,RU,1252.0
2020-05-15,Paid,MD,6.0
2020-03-18,Organic,LA,8.0
2020-05-06,Paid,BE,1.0
2020-04-08,Organic,RE,1.0
2020-05-14,Paid,RU,14.0
2020-03-21,Paid,IN,1.0
2020-05-05,Organic,CG,1.0
2020-05-13,Paid,MN,1.0
2020-05-11,Organic,CA,28.0
2020-03-18,Organic,SV,8.0
2020-05-09,Paid,NO,1.0
2020-05-15,Paid,RS,25.0
2020-05-09,Organic,HK,1.0
2020-03-24,Paid,IN,5.0
2020-05-09,Paid,RU,954.0
2020-04-15,Paid,LV,21.0
2020-04-30,Organic,BR,32.0
2020-05-10,Paid,US,28.0
2020-04-09,Organic,VN,27.0
2020-04-15,Paid,PL,41.0
2020-05-17,Paid,BE,1.0
2020-05-08,Organic,PS,3.0
2020-05-08,Paid,JM,1.0
2020-03-27,Organic,KH,3.0
2020-03-30,Organic,DO,2.0
2020-04-29,Paid,HU,10.0
2020-04-02,Organic,ZM,1.0
2020-03-19,Paid,AF,2.0
2020-03-26,Organic,PT,3.0
2020-05-11,Paid,UZ,1.0
2020-04-16,Paid,TN,1.0
2020-04-06,Paid,HR,1.0
2020-04-18,Organic,UK,39.0
2020-04-18,Paid,CN,1.0
2020-05-17,Organic,GR,2.0
2020-03-21,Organic,SN,1.0
2020-05-14,Organic,HU,4.0
2020-05-07,Organic,GT,2.0
2020-04-13,Organic,ML,1.0
2020-04-28,Paid,CH,21.0
2020-05-03,Organic,SO,1.0
2020-04-17,Paid,CI,1.0
2020-05-01,Organic,MM,33.0
2020-05-03,Paid,IQ,1.0
2020-04-22,Organic,MK,1.0
2020-03-20,Organic,HR,11.0
2020-05-03,Paid,UK,9.0
2020-05-13,Organic,SI,2.0
2020-04-24,Organic,NO,8.0
2020-04-24,Paid,HK,2.0
2020-04-30,Paid,TW,1.0
2020-05-05,Organic,PK,29.0
2020-04-30,Organic,NI,5.0
2020-05-16,Paid,ET,1.0
2020-04-25,Organic,US,188.0
2020-05-15,Paid,BR,8.0
2020-04-25,Paid,OM,1.0
2020-04-14,Organic,AO,1.0
2020-05-06,Organic,KW,1.0
2020-03-29,Organic,PL,42.0
2020-03-23,Paid,KZ,633.0
2020-05-18,Paid,LT,1.0
2020-05-09,Paid,CZ,7.0
2020-04-30,Paid,NE,1.0
2020-04-10,Organic,TZ,1.0
2020-04-09,Paid,AE,20.0
2020-04-27,Paid,AR,1.0
2020-05-16,Paid,DZ,104.0
2020-04-24,Paid,IE,3.0
2020-04-30,Paid,UY,3.0
2020-04-17,Paid,BG,3.0
2020-04-29,Organic,CD,1.0
2020-05-02,Paid,MA,9.0
2020-04-27,Paid,PK,2.0
2020-04-13,Organic,LB,17.0
2020-04-28,Paid,BF,1.0
2020-03-21,Paid,DE,9.0
2020-04-30,Paid,JP,36.0
2020-05-02,Paid,AZ,1.0
2020-04-15,Paid,FR,98.0
2020-03-19,Paid,UA,1.0
2020-05-17,Paid,PY,2.0
2020-03-20,Organic,EG,77.0
2020-04-07,Paid,NZ,12.0
2020-04-25,Paid,IR,3.0
2020-04-29,Paid,UA,973.0
2020-04-30,Paid,IT,11.0
2020-05-18,Paid,KE,2.0
2020-05-02,Paid,JP,42.0
2020-04-04,Paid,BY,477.0
2020-03-19,Organic,ID,222.0
2020-04-16,Paid,FR,40.0
2020-04-24,Organic,CZ,38.0
2020-04-27,Paid,VE,16.0
2020-04-22,Paid,IR,10.0
2020-05-09,Organic,IE,5.0
2020-05-01,Paid,IT,62.0
2020-04-27,Organic,NG,1.0
2020-04-24,Organic,AF,3.0
2020-03-26,Paid,BR,399.0
2020-04-15,Organic,UZ,41.0
2020-03-21,Paid,UK,1.0
2020-04-11,Paid,GE,1.0
2020-05-17,Paid,RE,1.0
2020-03-22,Paid,UK,5.0
2020-04-13,Organic,BE,6.0
2020-04-28,Paid,LA,4.0
2020-04-06,Organic,MD,13.0
2020-05-18,Organic,SG,4.0
2020-04-02,Paid,CA,27.0
2020-04-19,Organic,ME,2.0
2020-04-26,Paid,UA,1.0
2020-05-01,Organic,BD,36.0
2020-04-05,Paid,HK,7.0
2020-05-08,Organic,SA,16.0
2020-03-18,Paid,US,72.0
2020-04-26,Paid,PL,205.0
2020-03-27,Paid,BE,2.0
2020-05-14,Organic,KG,8.0
2020-04-23,Paid,SA,5.0
2020-04-30,Paid,LY,17.0
2020-03-27,Paid,MM,2.0
2020-04-19,Paid,HR,14.0
2020-05-09,Organic,GB,10.0
2020-04-21,Organic,BZ,1.0
2020-05-05,Organic,SY,7.0
2020-03-25,Organic,GE,12.0
2020-04-30,Organic,LU,2.0
2020-03-28,Organic,IL,2.0
2020-05-10,Paid,GN,1.0
2020-04-27,Organic,CR,1.0
2020-05-15,Organic,FJ,1.0
2020-03-27,Paid,BR,14.0
2020-04-11,Paid,JP,6.0
2020-04-08,Organic,CU,7.0
2020-04-11,Organic,LT,8.0
2020-04-03,Paid,IR,1.0
2020-04-28,Paid,AT,72.0
2020-05-04,Organic,JO,7.0
2020-04-18,Paid,AR,206.0
2020-04-23,Paid,RO,5.0
2020-04-13,Paid,IT,5.0
2020-04-12,Organic,TL,2.0
2020-04-02,Organic,TJ,3.0
2020-03-23,Paid,UK,6.0
2020-04-17,Paid,AU,42.0
2020-04-29,Paid,FR,16.0
2020-04-19,Organic,LK,6.0
2020-05-08,Organic,RO,10.0
2020-04-05,Paid,IE,10.0
2020-04-22,Organic,CL,11.0
2020-03-27,Organic,IT,32.0
2020-03-25,Paid,IT,3.0
2020-03-25,Paid,MM,5.0
2020-04-11,Paid,MD,1.0
2020-03-19,Paid,CZ,1.0
2020-05-14,Organic,FR,36.0
2020-03-24,Paid,KR,135.0
2020-04-30,Paid,AL,1.0
2020-04-09,Organic,TR,43.0
2020-04-23,Paid,ID,1.0
2020-03-25,Organic,JP,18.0
2020-04-09,Paid,NL,6.0
2020-03-19,Paid,PH,30.0
2020-04-05,Paid,RU,1859.0
2020-05-18,Organic,QA,1.0
2020-04-30,Paid,IN,1.0
2020-05-07,Paid,PE,2.0
2020-05-15,Paid,SG,1.0
2020-04-30,Paid,BD,35.0
2020-04-05,Organic,CA,15.0
2020-04-20,Paid,ME,1.0
2020-04-29,Paid,FI,14.0
2020-04-11,Organic,CG,1.0
2020-04-02,Paid,RU,6.0
2020-05-17,Paid,BY,1.0
2020-05-16,Organic,RE,1.0
2020-04-09,Paid,MD,68.0
2020-04-27,Organic,LA,3.0
2020-03-25,Organic,EC,1.0
2020-05-11,Paid,KG,6.0
2020-04-01,Paid,UA,2.0
2020-03-19,Paid,CA,2.0
2020-03-26,Paid,TW,10.0
2020-03-19,Organic,EE,7.0
2020-04-22,Paid,ES,2.0
2020-03-22,Paid,CN,1.0
2020-05-02,Paid,QA,1.0
2020-03-28,Paid,CH,3.0
2020-03-26,Paid,GE,6.0
2020-03-25,Paid,TW,8.0
2020-03-28,Paid,MY,1.0
2020-04-14,Paid,MM,1.0
2020-04-08,Paid,IQ,1.0
2020-05-01,Organic,LY,4.0
2020-03-25,Paid,US,1.0
2020-03-30,Organic,HN,2.0
2020-04-04,Paid,HR,1.0
2020-05-01,Organic,MW,1.0
2020-05-12,Paid,BG,1.0
2020-05-18,Paid,FJ,2.0
2020-04-20,Paid,KZ,1.0
2020-04-02,Paid,PH,13.0
2020-04-13,Paid,KR,2.0
2020-05-17,Organic,GH,1.0
2020-04-13,Organic,MV,1.0
2020-04-06,Organic,BW,1.0
2020-04-15,Paid,SE,7.0
2020-04-19,Paid,KZ,5.0
2020-04-14,Organic,AU,9.0
2020-04-27,Organic,AT,17.0
2020-05-04,Paid,AE,1.0
2020-04-21,Organic,AR,25.0
2020-03-19,Organic,DK,8.0
2020-05-05,Paid,JO,6.0
2020-04-18,Paid,DE,7.0
2020-05-16,Organic,SK,2.0
2020-04-30,Organic,BH,1.0
2020-05-07,Paid,BY,46.0
2020-04-24,Organic,BN,2.0
2020-05-11,Paid,FR,4.0
2020-03-28,Paid,AU,5.0
2020-04-14,Organic,MN,2.0
2020-03-30,Paid,UA,80.0
2020-04-05,Organic,BO,2.0
2020-04-20,Paid,LK,2.0
2020-05-08,Paid,YE,1.0
2020-04-05,Paid,DK,7.0
2020-03-24,Paid,IT,217.0
2020-04-25,Paid,CL,3.0
2020-04-06,Organic,NL,18.0
2020-03-26,Paid,JP,7.0
2020-04-13,Organic,AM,15.0
2020-03-25,Paid,AZ,4.0
2020-04-21,Paid,DE,56.0
2020-03-27,Organic,KR,20.0
2020-05-06,Paid,NZ,9.0
2020-03-29,Paid,UA,498.0
2020-03-24,Paid,TW,56.0
2020-03-29,Paid,MY,2.0
2020-04-16,Organic,LV,4.0
2020-05-02,Paid,BR,2.0
2020-04-05,Paid,MX,1.0
2020-03-25,Paid,IN,5.0
2020-04-03,Paid,ES,91.0
2020-04-06,Paid,VN,1.0
2020-04-29,Paid,US,2.0
2020-05-18,Organic,RS,6.0
2020-03-30,Organic,FI,6.0
2020-03-27,Organic,IN,70.0
2020-05-18,Paid,TW,25.0
2020-05-08,Organic,RU,1190.0
2020-04-09,Organic,TH,54.0
2020-04-21,Paid,UK,37.0
2020-04-15,Organic,TN,4.0
2020-05-12,Paid,CH,5.0
2020-05-06,Paid,SO,2.0
2020-05-06,Organic,IQ,51.0
2020-04-14,Organic,CI,1.0
2020-04-30,Paid,MM,19.0
2020-04-08,Organic,CO,10.0
2020-04-25,Paid,MK,4.0
2020-05-16,Paid,GR,5.0
2020-04-21,Organic,CN,145.0
2020-04-27,Organic,CH,6.0
2020-05-10,Paid,GT,3.0
2020-05-11,Paid,HU,2.0
2020-04-22,Paid,US,64.0
2020-04-22,Organic,OM,1.0
2020-03-30,Paid,PL,4.0
2020-04-16,Paid,FI,3.0
2020-05-04,Paid,PK,107.0
2020-05-02,Organic,TW,26.0
2020-05-17,Organic,ET,3.0
2020-04-09,Paid,RW,1.0
2020-04-23,Paid,RU,493.0
2020-04-24,Paid,EE,1.0
2020-05-02,Paid,NI,2.0
2020-03-28,Paid,AT,8.0
2020-04-06,Organic,AE,3.0
2020-05-17,Organic,DZ,21.0
2020-05-02,Organic,UY,4.0
2020-03-20,Organic,KZ,128.0
2020-03-22,Paid,NZ,2.0
2020-04-01,Paid,AT,7.0
2020-05-11,Paid,UA,108.0
2020-04-30,Organic,MA,7.0
2020-03-19,Organic,GY,2.0
2020-05-11,Organic,SE,6.0
2020-04-14,Organic,BG,9.0
2020-04-08,Paid,DE,135.0
2020-04-26,Paid,CD,3.0
2020-04-08,Organic,BA,8.0
2020-04-08,Organic,NZ,7.0
2020-05-01,Paid,KR,13.0
2020-04-26,Organic,UA,364.0
2020-04-26,Paid,SE,5.0
2020-05-04,Paid,NL,48.0
2020-03-22,Organic,DE,118.0
2020-04-30,Organic,AZ,16.0
2020-05-16,Organic,PY,2.0
2020-04-04,Organic,ZA,10.0
2020-04-02,Organic,YE,1.0
2020-04-30,Paid,KR,12.0
2020-04-15,Paid,CZ,3.0
2020-04-29,Organic,MY,17.0
2020-03-20,Organic,GA,1.0
2020-04-06,Paid,KZ,1.0
2020-04-10,Paid,SK,34.0
2020-05-05,Paid,NL,1.0
2020-04-16,Organic,MX,20.0
2020-04-03,Organic,BY,61.0
2020-04-23,Paid,CZ,67.0
2020-04-28,Organic,VE,4.0
2020-03-18,Paid,SY,5.0
2020-04-29,Organic,GR,6.0
2020-05-01,Organic,HU,18.0
2020-04-19,Organic,GT,2.0
2020-05-18,Paid,CH,51.0
2020-04-02,Organic,SN,2.0
2020-05-14,Organic,MM,47.0
2020-04-23,Organic,SO,1.0
2020-05-02,Organic,SI,1.0
2020-05-04,Organic,MK,1.0
2020-03-25,Paid,FR,15.0
2020-04-03,Organic,HR,3.0
2020-04-23,Paid,UK,15.0
2020-05-06,Organic,NO,10.0
2020-05-12,Organic,NI,2.0
2020-05-06,Paid,HK,1.0
2020-05-12,Paid,TW,1.0
2020-04-25,Organic,PK,23.0
2020-05-05,Paid,OM,1.0
2020-05-05,Organic,US,223.0
2020-04-27,Paid,BR,1.0
2020-04-10,Organic,PL,103.0
2020-04-09,Paid,ES,1.0
2020-04-24,Organic,KW,1.0
2020-04-10,Paid,FI,11.0
2020-03-25,Organic,MT,1.0
2020-04-09,Organic,SV,5.0
2020-04-21,Paid,NO,4.0
2020-04-27,Paid,RS,1.0
2020-03-21,Paid,SA,1.0
2020-04-21,Paid,RU,2337.0
2020-04-21,Organic,HK,2.0
2020-04-23,Paid,LA,1.0
2020-03-19,Organic,MR,1.0
2020-04-15,Paid,IN,781.0
2020-03-24,Paid,LV,13.0
